Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureRatio,IncomeVsLevelMedian,PromotionStagnation,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
34,0,1354,5,3,3,0,45,2,3,1,11631,5615,2,0,12,3,4,0,14,6,3,11,10,5,8,0.7857142857142857,1.1654308617234468,0.45454545454545453,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
36,0,1467,11,2,2,0,92,3,3,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,0.9,0.975751503006012,0.2222222222222222,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
36,0,922,3,2,1,0,39,3,1,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,0.14285714285714285,1.0617977528089888,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
43,0,394,26,2,3,1,92,3,4,4,16959,19494,1,1,12,3,4,2,25,3,4,25,12,4,12,1.0,1.0498328587346788,0.16,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30,0,1312,23,3,1,1,96,1,1,3,2613,22310,1,0,25,4,3,3,10,2,2,10,7,0,9,1.0,0.9786516853932584,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,0,750,22,2,3,1,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,0.875,1.150936329588015,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
56,1,441,14,4,2,0,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,0.7142857142857143,1.8588014981273409,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,0,684,6,3,1,1,51,3,5,3,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,0.8695652173913043,1.0158589850249584,0.75,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31,1,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0.5833333333333334,1.155805243445693,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26,0,841,6,3,3,0,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,1.0,0.8868913857677903,0.8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
58,1,147,23,4,4,0,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,1.0,1.0332665330661324,0.375,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19,1,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,0.0,0.6273408239700374,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
22,0,594,2,1,3,1,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,0.6666666666666666,0.9449438202247191,1.0,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
49,0,470,20,4,3,0,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,0.9375,1.2297752808988764,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
43,0,957,28,3,2,0,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,0.16666666666666666,1.7749063670411984,0.3333333333333333,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
50,0,809,12,3,3,0,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0.125,0.9226452905811623,1.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
31,1,542,20,3,2,0,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,0.5,0.8537453183520599,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
41,0,802,9,1,3,1,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0.75,0.8205410821643286,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,0,1355,25,1,3,0,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,1.0,1.10187265917603,0.625,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36,0,216,6,2,2,1,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,0.42857142857142855,0.9252808988764045,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
51,1,1150,8,4,1,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,0.2222222222222222,1.0671342685370742,0.0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
39,0,1329,4,4,4,0,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,0.8823529411764706,1.105243445692884,0.3333333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,0,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0.3333333333333333,1.6177902621722846,1.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,0,1240,9,3,3,1,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0.9166666666666666,1.1885767790262172,0.36363636363636365,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32,1,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,0.5,1.5730337078651686,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,0,1316,29,3,3,1,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,0.6666666666666666,1.2928838951310861,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,0,364,3,5,4,0,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,0.15789473684210525,0.8084269662921348,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
30,0,438,18,3,1,0,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,1.0,0.9857677902621723,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
32,0,689,9,2,4,1,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0.8888888888888888,0.8741573033707866,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,0,201,5,3,4,0,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,0.375,1.2,0.6666666666666666,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,0,1427,2,1,2,1,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,0.8333333333333334,1.0187265917602997,0.2,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
41,0,857,10,3,4,1,91,2,4,1,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,0.3333333333333333,1.0635755849944286,1.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,0,933,9,4,3,1,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,0.7142857142857143,0.8382022471910112,0.2,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
19,0,1181,3,1,2,0,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,1.0,0.5554307116104868,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
40,0,1395,26,3,2,0,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,1.0,1.049625468164794,0.1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,0,662,1,5,3,1,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,1.0,0.7309619238476954,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
53,0,1436,6,2,2,1,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,0.5384615384615384,0.43183520599250935,0.5714285714285714,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
45,0,194,9,3,2,1,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,0.85,0.4397003745318352,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32,0,967,8,3,2,0,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,1.0,0.9016032064128257,0.3333333333333333,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,0,1496,1,1,4,1,41,3,2,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,1.0,0.8088014981273408,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
51,0,1169,7,4,2,1,34,2,2,3,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,0.1,1.148314606741573,0.0,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
58,0,1145,9,3,2,0,75,2,1,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,0.1111111111111111,1.253183520599251,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,630,4,4,3,1,67,2,3,4,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,0.8,1.0876753507014028,0.16666666666666666,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,303,2,4,3,0,75,3,1,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0.6666666666666666,0.8355805243445693,0.25,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
22,0,1256,19,1,3,1,80,3,1,4,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,1.0,0.8700374531835205,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,0,691,9,3,4,1,57,3,1,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,0.3333333333333333,0.7580524344569288,1.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
28,0,440,21,3,3,1,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,1.0,1.0161048689138577,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
57,0,334,24,2,3,1,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,0.4166666666666667,0.9457915831663327,0.2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,0,1450,3,3,3,1,79,2,1,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,1.0,0.9610486891385768,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
50,0,1452,11,3,3,0,53,3,5,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,0.23809523809523808,1.036085690515807,0.8,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,0,465,14,3,1,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,0.6923076923076923,0.9179775280898876,0.1111111111111111,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,0,1339,5,3,2,0,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,0.8333333333333334,0.9437875751503007,0.7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
38,0,702,1,4,1,0,59,2,2,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,0.6666666666666666,1.6265917602996254,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
32,0,120,6,5,3,1,43,3,1,3,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,0.625,1.1378277153558052,0.2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
27,0,1157,17,3,3,1,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,0.8333333333333334,1.145318352059925,0.2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
19,1,602,1,1,3,0,100,1,1,1,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,0.0,0.8707865168539326,0.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
36,0,1480,3,2,4,1,30,3,1,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,0.6153846153846154,0.7820224719101123,0.875,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,0,111,9,3,3,1,66,3,2,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,1.0,0.5752808988764045,0.5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
45,0,1268,4,2,3,0,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,0.5555555555555556,0.9374531835205993,0.0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,0,713,8,3,3,0,67,3,1,1,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,0.10526315789473684,1.59438202247191,1.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,0,134,2,3,3,1,90,3,1,4,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,0.75,0.9363295880149812,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19,1,303,2,3,2,1,47,2,1,4,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0,1.0,0.41273408239700377,1.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
46,0,526,1,2,2,0,92,3,3,1,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,1.0,1.0473947895791582,0.625,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
38,0,1380,9,2,3,0,75,3,1,4,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,1.0,0.8569288389513109,1.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,0,140,12,1,3,0,95,3,1,4,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,0.5714285714285714,1.4715355805243446,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
34,0,629,27,2,4,0,95,3,1,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,0.3333333333333333,0.8655430711610487,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
41,1,1356,20,2,2,0,70,3,1,2,3140,21728,1,1,22,4,4,0,4,5,2,4,3,0,2,1.0,1.1760299625468165,0.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
50,0,328,1,3,3,1,86,2,1,3,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,0.6,1.3820224719101124,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
53,0,1084,13,2,4,0,57,4,2,1,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,0.8,0.8333333333333334,0.25,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
33,0,931,14,3,4,0,72,3,1,2,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,1.0,1.0322097378277153,0.125,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
40,0,989,4,1,4,0,46,3,5,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,0.9523809523809523,0.9896526622296173,0.45,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55,0,692,14,4,3,1,61,4,5,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,0.6666666666666666,0.973481697171381,0.08333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
34,0,1069,2,1,4,1,45,2,2,3,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,1.0,1.7878277153558053,0.1,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
51,0,313,3,3,4,0,98,3,4,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,0.3333333333333333,0.8501919029342577,0.14285714285714285,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
52,0,699,1,4,3,1,65,2,5,3,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9,0.9705882352941176,1.0398814475873543,0.3333333333333333,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
27,0,894,9,3,4,0,99,3,1,2,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3,1.0,0.8535580524344569,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
35,1,556,23,2,2,1,50,2,2,3,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,0.125,1.107865168539326,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
43,0,1344,7,3,4,1,37,4,1,4,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,0.7142857142857143,0.7823970037453184,0.4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,0,1195,2,2,1,1,65,2,4,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,0.9090909090909091,1.0394948619536957,0.55,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
37,0,290,21,3,2,1,65,4,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,1.0,1.3348314606741574,0.125,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
35,0,138,2,3,2,0,37,3,2,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,0.6,0.8286516853932584,0.16666666666666666,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
42,0,926,21,2,3,0,36,3,2,3,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,0.45454545454545453,0.9859550561797753,0.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
38,0,1261,2,4,4,1,88,3,2,3,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,0.07142857142857142,1.2271535580524344,0.0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
38,0,1084,29,3,4,1,54,3,2,4,6261,4185,3,0,18,3,1,1,9,3,1,7,7,1,7,0.7777777777777778,1.1724719101123595,0.14285714285714285,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
27,0,472,1,1,3,1,60,2,2,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,0.3333333333333333,0.8048689138576779,1.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
49,0,1002,18,4,4,1,92,3,2,4,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,1.0,1.2741573033707865,0.14285714285714285,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,0,878,10,4,4,1,43,3,1,3,3815,5972,1,1,17,3,4,1,5,4,4,5,3,2,0,1.0,1.4288389513108615,0.4,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
40,0,905,19,2,3,1,99,3,2,4,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,0.4666666666666667,0.5132958801498128,0.42857142857142855,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
38,1,1180,29,1,2,1,70,3,2,1,6673,11354,7,1,19,3,2,0,17,2,3,1,0,0,0,0.058823529411764705,1.249625468164794,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
29,1,121,27,3,2,0,35,3,3,4,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,1.0,0.7654308617234469,0.1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
22,0,1136,5,3,4,1,60,4,1,2,2328,12392,1,1,16,3,1,1,4,2,2,4,2,2,2,1.0,0.8719101123595505,0.5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,0,635,18,1,2,0,73,3,1,4,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7,1.0,0.8063670411985019,0.125,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
